AT1G50510	araport11
AT1G50520	CYP705A27
AT1G50530	araport11
AT1G50560	CYP705A25
AT1G07647	araport11
AT1G50570	araport11
AT1G07653	araport11
AT1G50575	araport11
AT1G50580	UGT79B5
AT1G50590	araport11
AT1G50600	SCL5
AT1G50610	PRK5
AT1G50620	araport11
AT1G50630	araport11
AT1G07657	araport11
AT1G50640	ERF3
AT1G50650	KRS
AT1G50659	araport11
AT1G50660	araport11
AT1G07663	araport11
AT1G50670	araport11
AT1G50680	araport11
AT1G50690	araport11
AT1G50700	CPK33
AT1G07667	araport11
AT1G50710	AUG4
AT1G50720	araport11
AT1G07673	araport11
AT1G50730	araport11
AT1G50732	araport11
AT1G50740	FAX5
AT1G50745	araport11
AT1G50750	araport11
AT1G07683	araport11
AT1G50760	araport11
AT1G50770	araport11
AT1G50780	araport11
AT1G50790	araport11
AT1G50820	araport11
AT1G50830	araport11
AT1G50840	POLGAMMA2
AT1G50870	araport11
AT1G50880	araport11
AT1G50890	TOR1L1
AT1G50900	LTD
AT1G07693	araport11
AT1G50910	araport11
AT1G07697	araport11
AT1G50920	araport11
AT1G50930	VUP2
AT1G50940	ETFA
AT1G07703	araport11
AT1G50950	araport11
AT1G07707	araport11
AT1G50960	GA2OX7
AT1G50970	araport11
AT1G50980	araport11
AT1G50990	BSK11
AT1G51000	araport11
AT1G51010	araport11
AT1G51020	araport11
AT1G51030	araport11
AT1G51035	araport11
AT1G51040	PI4KA2
AT1G51055	araport11
AT1G51060	HTA10
AT1G51070	bHLH115
AT1G51080	araport11
AT1G51090	araport11
AT1G51100	araport11
AT1G51110	PAP12
AT1G51120	araport11
AT1G51130	NSE4A
AT1G51140	BHLH122
AT1G51150	DEGP6
AT1G51160	araport11
AT1G51170	UNC
AT1G07717	araport11
AT1G07723	araport11
AT1G51172	araport11
AT1G51190	PLT2
AT1G51200	SAP2
AT1G51210	araport11
AT1G51220	WIP5
AT1G51230	araport11
AT1G51240	araport11
AT1G51250	araport11
AT1G51260	LPAT3
AT1G51270	araport11
AT1G51290	FBX10
AT1G51300	araport11
AT1G51310	araport11
AT1G51320	FBX11
AT1G07727	araport11
AT1G51330	araport11
AT1G51340	DTX42
AT1G51350	araport11
AT1G51355	SMR9
AT1G51360	DABB1
AT1G51370	araport11
AT1G51380	RH34
AT1G51390	NIFU5
AT1G07733	araport11
AT1G51400	araport11
AT1G07737	araport11
AT1G51402	araport11
AT1G07743	araport11
AT1G51405	araport11
AT1G51410	araport11
AT1G51420	ATSPP1
AT1G51430	araport11
AT1G51440	araport11
AT1G51450	TRO
AT1G51460	ABCG13
AT1G51470	TGG5
AT1G51480	araport11
AT1G51490	BGLU36
AT1G51500	ABCG12
AT1G51510	Y14
AT1G51520	araport11
AT1G51530	araport11
AT1G51538	araport11
AT1G51540	araport11
AT1G51550	araport11
AT1G07753	araport11
AT1G51560	araport11
AT1G51570	araport11
AT1G51580	araport11
AT1G51590	MNS1
AT1G07757	araport11
AT1G51600	GATA28
AT1G51610	MTPC4
AT1G51620	araport11
AT1G51630	MSR2
AT1G51645	araport11
AT1G51640	ATEXO70G2
AT1G51650	araport11
AT1G51660	MKK4
AT1G51670	HTT5
AT1G51680	4CL1
AT1G51690	ATB
AT1G07763	araport11
AT1G51700	DOF1.7
AT1G51710	UBP6
AT1G51720	araport11
AT1G51730	araport11
AT1G51740	SYP81
AT1G51745	araport11
AT1G51760	ILL4
AT1G51770	araport11
AT1G51780	ILL5
AT1G51790	araport11
AT1G51800	IOS1
AT1G51805	araport11
AT1G51810	araport11
AT1G07767	araport11
AT1G51820	araport11
AT1G51823	araport11
AT1G51830	araport11
AT1G51840	araport11
AT1G51850	araport11
AT1G51860	araport11
AT1G51870	araport11
AT1G51880	RHS6
AT1G51890	araport11
AT1G51900	araport11
AT1G51910	araport11
AT1G51913	araport11
AT1G51915	araport11
AT1G51920	araport11
AT1G51930	araport11
AT1G51940	LYK3
AT1G07773	araport11
AT1G51950	IAA18
AT1G51960	IQD27
AT1G51965	ABO5
AT1G51970	araport11
AT1G51980	araport11
AT1G51990	araport11
AT1G52000	JAL5
AT1G52030	F-ATMBP
AT1G52040	MBP1
AT1G07777	araport11
AT1G52050	JAL8
AT1G52060	JAL9
AT1G52070	JAL10
AT1G52080	AR791
AT1G07783	araport11
AT1G52100	araport11
AT1G52110	araport11
AT1G52120	JAL12
AT1G52130	JAL13
AT1G52140	araport11
AT1G52150	ATHB-15
AT1G52155	araport11
AT1G52160	TRZ3
AT1G52170	araport11
AT1G52180	araport11
AT1G07787	araport11
AT1G52185	MIR406
AT1G07793	araport11
AT1G52190	NPF1.2
AT1G52191	araport11
AT1G52200	PCR8
AT1G52220	CURT1C
AT1G52230	PSAH2
AT1G52240	ROPGEF11
AT1G52245	araport11
AT1G52260	PDIL1-5
AT1G52270	araport11
AT1G52280	RABG3D
AT1G52290	PERK15
AT1G52300	RPL37B
AT1G52310	araport11
AT1G52315	araport11
AT1G52320	araport11
AT1G52325	araport11
AT1G52330	araport11
AT1G52340	ABA2
AT1G07803	araport11
AT1G52342	araport11
AT1G52343	araport11
AT1G52347	araport11
AT1G52350	araport11
AT1G52360	araport11
AT1G52370	araport11
AT1G52380	NUP50A
AT1G52390	araport11
AT1G52400	BGLU18
AT1G52410	TSA1
AT1G52415	araport11
AT1G52420	araport11
AT1G52430	araport11
AT1G52440	araport11
AT1G52450	araport11
AT1G52460	araport11
AT1G52470	araport11
AT1G52490	araport11
AT1G52495	araport11
AT1G52500	FPG1
AT1G52510	araport11
AT1G07807	araport11
AT1G52520	FRS6
AT1G52530	araport11
AT1G07813	araport11
AT1G52540	araport11
AT1G52550	araport11
AT1G52560	HSP26.5
AT1G52565	araport11
AT1G52570	PLDALPHA2
AT1G52580	RBL5
AT1G07823	araport11
AT1G52590	araport11
AT1G52600	araport11
AT1G52603	araport11
AT1G07827	araport11
AT1G07833	araport11
AT1G52615	araport11
AT1G52618	araport11
AT1G52620	araport11
AT1G52630	OFUT13
AT1G52640	araport11
AT1G52650	araport11
AT1G07837	araport11
AT1G52660	araport11
AT1G52670	araport11
AT1G52680	araport11
AT1G52690	LEA7
AT1G52695	araport11
AT1G52700	araport11
AT1G52710	araport11
AT1G52720	araport11
AT1G52730	araport11
AT1G52740	HTA9
AT1G52750	araport11
AT1G52760	CSE
AT1G52770	araport11
AT1G52780	araport11
AT1G52790	araport11
AT1G52800	araport11
AT1G52810	araport11
AT1G52820	araport11
AT1G52825	araport11
AT1G52827	CDT1
AT1G52830	IAA6
AT1G52857	araport11
AT1G52855	araport11
AT1G52860	araport11
AT1G52870	araport11
AT1G52880	NAC018
AT1G52890	NAC019
AT1G07843	araport11
AT1G52900	araport11
AT1G52905	araport11
AT1G52910	araport11
AT1G07847	araport11
AT1G52920	GCR2
AT1G52930	BRIX1-2
AT1G52940	PAP5
AT1G52950	araport11
AT1G52970	DD11
AT1G52980	NUG2
AT1G52990	araport11
AT1G53000	KDSB
AT1G53010	ATL19
AT1G53023	UBC39
AT1G53025	araport11
AT1G53030	COX17-2
AT1G53035	araport11
AT1G53040	araport11
AT1G53050	araport11
AT1G53060	araport11
AT1G53070	araport11
AT1G53080	araport11
AT1G53090	SPA4
AT1G53100	araport11
AT1G07853	araport11
AT1G53110	PPI4
AT1G53120	araport11
AT1G53130	GRI
AT1G07857	araport11
AT1G07863	araport11
AT1G53140	DRP5A
AT1G53160	SPL4
AT1G07867	araport11
AT1G53163	araport11
AT1G53165	ATMAP4K
AT1G07873	araport11
AT1G53170	ERF8
AT1G53180	araport11
AT1G53190	araport11
AT1G53200	araport11
AT1G53210	NCL
AT1G53220	araport11
AT1G53230	TCP3
AT1G53233	araport11
AT1G53240	mMDH1
AT1G53250	araport11
AT1G53260	araport11
AT1G53265	araport11
AT1G53270	ABCG10
AT1G53280	DJ1B
AT1G53282	araport11
AT1G53285	araport11
AT1G53290	B3GALT14
AT1G53300	TTL1
AT1G53310	PPC1
AT1G53320	TULP7
AT1G53325	araport11
AT1G53330	araport11
AT1G53340	araport11
AT1G53345	araport11
AT1G53350	RPP8L2
AT1G53360	araport11
AT1G53366	araport11
AT1G53370	araport11
AT1G53380	araport11
AT1G53390	ABCG24
AT1G53400	araport11
AT1G07877	araport11
AT1G53410	araport11
AT1G53420	araport11
AT1G53430	araport11
AT1G53440	araport11
AT1G53450	araport11
AT1G53460	araport11
AT1G53470	MSL4
AT1G07883	araport11
AT1G53480	MRD1
AT1G07887	araport11
AT1G53490	HEI10
AT1G53500	RHM2
AT1G07893	araport11
AT1G53510	MPK18
AT1G53520	FAP3
AT1G53530	araport11
AT1G53540	HSP17.6C
AT1G53541	araport11
AT1G07897	araport11
AT1G53542	araport11
AT1G07903	araport11
AT1G07907	araport11
AT1G53550	araport11
AT1G53560	araport11
AT1G53570	MAPKKK3
AT1G53580	GLY3
AT1G53590	NTMC2T6.1
AT1G53600	PCMP-E63
AT1G07913	araport11
AT1G53610	araport11
AT1G07917	araport11
AT1G53620	araport11
AT1G53625	araport11
AT1G53633	araport11
AT1G07923	araport11
AT1G07927	araport11
AT1G53635	araport11
AT1G53640	araport11
AT1G53645	araport11
AT1G53650	CID8
AT1G53655	araport11
AT1G53660	araport11
AT1G53670	MSRB1
AT1G53680	GSTU28
AT1G53683	MIR169D
AT1G53687	MIR169E
AT1G53690	araport11
AT1G53700	WAG1
AT1G53705	araport11
AT1G53708	RTFL9
AT1G07933	araport11
AT1G53710	araport11
AT1G53720	CYP59
AT1G53730	SRF6
AT1G53750	RPT1A
AT1G53760	araport11
AT1G53770	araport11
AT1G53780	araport11
AT1G53790	araport11
AT1G53800	araport11
AT1G53801	araport11
AT1G53815	araport11
AT1G53820	ATL60
AT1G07937	araport11
AT1G53830	PME2
AT1G53840	PME1
AT1G53850	PAE1
AT1G53860	araport11
AT1G53870	araport11
AT1G53875	araport11
AT1G53880	araport11
AT1G53885	FLZ17
AT1G53887	araport11
AT1G53890	araport11
AT1G53900	araport11
AT1G53903	FLZ17
AT1G53910	RAP2-12
AT1G53920	GLIP5
AT1G53930	araport11
AT1G53935	araport11
AT1G53940	GLIP2
AT1G53945	araport11
AT1G53950	araport11
AT1G53970	araport11
AT1G53980	araport11
AT1G53990	GLIP3
AT1G54000	GLL22
AT1G54010	GLL23
AT1G54020	araport11
AT1G54030	MVP1
AT1G54040	ESP
AT1G54050	HSP17.4B
AT1G54060	ASIL1
AT1G54070	araport11
AT1G54080	UBP1A
AT1G54090	ATEXO70D2
AT1G54095	araport11
AT1G54100	ALDH7B4
AT1G54110	araport11
AT1G54115	CCX4
AT1G54120	araport11
AT1G54130	RSH3
AT1G54140	TAF9
AT1G54150	SPL2
AT1G54160	NFYA5
AT1G07943	araport11
AT1G54170	CID3
AT1G07947	araport11
AT1G54180	BRXL3
AT1G54200	araport11
AT1G54210	ATG12A
AT1G54215	araport11
AT1G54217	araport11
AT1G54220	araport11
AT1G54230	araport11
AT1G54240	araport11
AT1G54250	NRPB8A
AT1G54260	araport11
AT1G54270	TIF4A-2
AT1G07957	araport11
AT1G54280	ALA6
AT1G54290	araport11
AT1G54300	araport11
AT1G54310	araport11
AT1G54320	ALIS3
AT1G07963	araport11
AT1G54330	ANAC020
AT1G54340	ICDH
AT1G54350	ABCC2
AT1G54355	araport11
AT1G54360	TAF6B
AT1G54370	NHX5
AT1G07967	araport11
AT1G54380	araport11
AT1G54385	SINE1
AT1G54390	ING2
AT1G54400	araport11
AT1G54410	HIRD11
AT1G54420	araport11
AT1G07973	araport11
AT1G54440	araport11
AT1G54445	araport11
AT1G54450	B''DELTA
AT1G54460	WDL2
AT1G54470	RPP27
AT1G54475	araport11
AT1G54490	XRN4
AT1G54500	araport11
AT1G54510	NEK1
AT1G54520	araport11
AT1G54530	araport11
AT1G54540	araport11
AT1G54550	araport11
AT1G54560	XI-E
AT1G54570	araport11
AT1G54575	araport11
AT1G54580	ACP2
AT1G54590	araport11
AT1G54610	araport11
AT1G54620	araport11
AT1G54630	ACP3
AT1G54640	araport11
AT1G54650	araport11
AT1G07977	araport11
AT1G54670	araport11
AT1G54680	araport11
AT1G54690	HTA3
AT1G07983	araport11
AT1G54700	araport11
AT1G54710	ATG18H
AT1G07987	araport11
AT1G54720	araport11
AT1G54730	araport11
AT1G54740	araport11
AT1G54760	AGL85
AT1G54770	araport11
AT1G54773	araport11
AT1G54775	araport11
AT1G54780	TLP18.3
AT1G07993	araport11
AT1G54790	araport11
AT1G07997	araport11
AT1G54820	araport11
AT1G54830	NFYC3
AT1G08003	araport11
AT1G54840	IDM2
AT1G54850	ACD22.3
AT1G54860	araport11
AT1G54870	araport11
AT1G54890	araport11
AT1G54920	araport11
AT1G54930	araport11
AT1G54940	GUX4
AT1G08007	araport11
AT1G54950	araport11
AT1G08013	araport11
AT1G54953	araport11
AT1G08017	araport11
AT1G08023	araport11
AT1G08027	araport11
AT1G54957	araport11
AT1G54960	ANP2
AT1G54970	PRP1
AT1G54980	araport11
AT1G54990	AXR4
AT1G55000	araport11
AT1G55010	PDF1.5
AT1G55020	LOX1
AT1G55030	araport11
AT1G55040	araport11
AT1G55050	araport11
AT1G55060	UBQ12
AT1G55070	araport11
AT1G55080	MED9
AT1G55090	araport11
AT1G55110	IDD7
AT1G55120	CWINV3
AT1G55130	TMN6
AT1G55140	araport11
AT1G55150	araport11
AT1G55160	araport11
AT1G55152	araport11
AT1G55170	FLXL3
AT1G08033	araport11
AT1G55175	araport11
AT1G55180	PLDALPHA4
AT1G08037	araport11
AT1G55190	PRA1F2
AT1G55200	araport11
AT1G55205	araport11
AT1G55207	araport11
AT1G55210	DIR20
AT1G55220	araport11
AT1G55230	araport11
AT1G55240	araport11
AT1G55250	HUB2
AT1G55260	araport11
AT1G55265	araport11
AT1G08043	araport11
AT1G55270	araport11
AT1G08047	araport11
AT1G08053	araport11
AT1G55280	araport11
AT1G55290	F6'H2
AT1G55300	TAF7
AT1G55310	SR33
AT1G55320	AAE18
AT1G55325	GCT
AT1G55330	AGP21
AT1G55335	araport11
AT1G55340	araport11
AT1G55350	DEK1
AT1G55360	araport11
AT1G55365	araport11
AT1G55370	NDF5
AT1G55380	araport11
AT1G55390	araport11
AT1G55420	EDA11
AT1G55430	araport11
AT1G55440	araport11
AT1G55450	araport11
AT1G55460	KIN17
AT1G55475	araport11
AT1G55480	ZKT
AT1G55490	CPN60B1
AT1G55500	ECT4
AT1G55510	BCDH
AT1G55520	TBP2
AT1G55525	araport11
AT1G55530	araport11
AT1G55535	araport11
AT1G55540	NUP214
AT1G55546	araport11
AT1G08057	araport11
AT1G55550	KIN14T
AT1G55560	sks14
AT1G55570	sks12
AT1G55580	SCL18
AT1G55590	ATB
AT1G55591	MIR158B
AT1G55600	WRKY10
AT1G55610	BRL1
AT1G55620	CLC-F
AT1G55625	araport11
AT1G55630	araport11
AT1G55640	PRA1G1
AT1G55650	HMGB11
AT1G08063	araport11
AT1G55660	araport11
AT1G55670	PSAG
AT1G55673	araport11
AT1G55675	araport11
AT1G55680	araport11
AT1G55690	SFH13
AT1G55700	araport11
AT1G55710	araport11
AT1G55720	ATCAX6
AT1G55730	CAX5
AT1G55740	RFS1
AT1G55750	TFB1-1
AT1G55755	araport11
AT1G55760	araport11
AT1G55770	araport11
AT1G55775	araport11
AT1G55790	araport11
AT1G55800	araport11
AT1G55803	araport11
AT1G55805	BOLA1
AT1G55810	UKL3
AT1G55820	GIP1L
AT1G55830	araport11
AT1G55840	araport11
AT1G55850	CSLE1
AT1G55860	UPL1
AT1G08073	araport11
AT1G55865	araport11
AT1G55870	PARN
AT1G55880	araport11
AT1G55890	araport11
AT1G55900	TIM50
AT1G55910	ZIP11
AT1G55915	araport11
AT1G55917	araport11
AT1G55920	SAT1
AT1G55928	araport11
AT1G55930	CBSDUFCH2
AT1G55940	CYP708A1
AT1G55945	araport11
AT1G55947	araport11
AT1G08077	araport11
AT1G55950	araport11
AT1G55960	araport11
AT1G55970	HAC04
AT1G55980	araport11
AT1G55990	araport11
AT1G56000	araport11
AT1G56010	NAC021
AT1G08087	araport11
AT1G56020	araport11
AT1G56030	PUB57
AT1G56040	PUB58
AT1G56045	RPL41G
AT1G56050	araport11
AT1G56060	araport11
AT1G56070	LOS1
AT1G56080	araport11
AT1G56085	araport11
AT1G56090	araport11
AT1G56100	araport11
AT1G56105	araport11
AT1G56110	NOP56
AT1G56120	araport11
AT1G56130	araport11
AT1G56140	araport11
AT1G56145	araport11
AT1G56150	SAUR71
AT1G56160	ATMYB72
AT1G56165	araport11
AT1G56170	NFYC2
AT1G56180	araport11
AT1G56190	araport11
AT1G56200	emb1303
AT1G56210	HIPP35
AT1G56220	araport11
AT1G56225	araport11
AT1G56230	araport11
AT1G56233	araport11
AT1G08097	araport11
AT1G08093	araport11
AT1G08103	araport11
AT1G08107	araport11
AT1G08113	araport11
AT1G08117	araport11
AT1G08123	araport11
AT1G56240	PP2B13
AT1G56242	araport11
AT1G08127	araport11
AT1G56250	VBF
AT1G56260	TEN1
AT1G56270	araport11
AT1G56280	ATDI19
AT1G56290	araport11
AT1G56300	araport11
AT1G56310	araport11
AT1G56320	araport11
AT1G56330	SAR1B
AT1G56340	CRT1
AT1G56345	araport11
AT1G56350	PRFB2
AT1G56360	PAP6
AT1G56380	araport11
AT1G56385	araport11
AT1G56400	araport11
AT1G56410	HSP70-18
AT1G56415	araport11
AT1G56418	araport11
AT1G56420	araport11
AT1G56423	araport11
AT1G56430	NAS4
AT1G56440	TPR5
AT1G56450	PBG1
AT1G56460	araport11
AT1G56500	SOQ1
AT1G56510	ADR2
AT1G56520	araport11
AT1G56530	araport11
AT1G56540	araport11
AT1G56550	RGXT3
AT1G56553	araport11
AT1G56555	araport11
AT1G56560	INVA
AT1G56570	PCMP-E64
AT1G56580	SVB
AT1G56590	AP3M
AT1G56600	GOLS2
AT1G56610	araport11
AT1G56612	araport11
AT1G56620	araport11
AT1G56630	araport11
AT1G56650	MYB75
AT1G56660	araport11
AT1G56670	LIP4
AT1G56680	araport11
AT1G56690	PCMP-H69
AT1G56700	araport11
AT1G56710	araport11
AT1G08133	araport11
AT1G08137	araport11
AT1G56720	araport11
AT1G08143	araport11
AT1G08147	araport11
AT1G56730	araport11
AT1G56740	araport11
AT1G56750	araport11
AT1G56760	araport11
AT1G56770	araport11
AT1G56780	araport11
AT1G56790	araport11
AT1G56800	araport11
AT1G56810	araport11
AT1G56820	araport11
AT1G56830	araport11
AT1G56840	araport11
AT1G56850	araport11
AT1G56860	araport11
AT1G56870	araport11
AT1G56880	araport11
AT1G56890	araport11
AT1G56900	araport11
AT1G56910	araport11
AT1G56920	araport11
AT1G56930	araport11
AT1G56940	araport11
AT1G56950	araport11
AT1G56960	araport11
AT1G56970	araport11
AT1G56980	araport11
AT1G56990	araport11
AT1G57000	araport11
AT1G57010	araport11
AT1G57020	araport11
AT1G57030	araport11
AT1G57040	araport11
AT1G57050	araport11
AT1G57060	araport11
AT1G57070	araport11
AT1G57080	araport11
AT1G57090	araport11
AT1G57100	araport11
AT1G57110	araport11
AT1G57120	araport11
AT1G57130	araport11
AT1G57140	araport11
AT1G57150	araport11
AT1G57160	araport11
AT1G57170	araport11
AT1G57180	araport11
AT1G57190	araport11
AT1G57200	araport11
AT1G57210	araport11
AT1G57220	araport11
AT1G57230	araport11
AT1G57240	araport11
AT1G57250	araport11
AT1G57260	araport11
AT1G57270	araport11
AT1G57280	araport11
AT1G57290	araport11
AT1G57300	araport11
AT1G57310	araport11
AT1G57320	araport11
AT1G57330	araport11
AT1G57340	araport11
AT1G57350	araport11
AT1G57360	araport11
AT1G57370	araport11
AT1G57380	araport11
AT1G57390	araport11
AT1G57400	araport11
AT1G57410	araport11
AT1G57420	araport11
AT1G57430	araport11
AT1G57440	araport11
AT1G57450	araport11
AT1G57460	araport11
AT1G57470	araport11
AT1G57480	araport11
AT1G57490	araport11
AT1G57500	araport11
AT1G57510	araport11
AT1G57520	araport11
AT1G57530	araport11
AT1G57540	araport11
AT1G57550	araport11
AT1G57560	AtMYB50
AT1G08153	araport11
AT1G57565	araport11
AT1G57570	JAL14
AT1G57580	araport11
AT1G57590	PAE2
AT1G57600	araport11
AT1G57610	araport11
AT1G57613	araport11
AT1G57620	CYB
AT1G57630	araport11
AT1G57650	araport11
AT1G57660	RPL21E
AT1G57670	araport11
AT1G08157	araport11
AT1G08163	araport11
AT1G57680	araport11
AT1G57690	araport11
AT1G57700	araport11
AT1G08173	araport11
AT1G57720	araport11
AT1G57730	araport11
AT1G57750	CYP96A15
AT1G57760	araport11
AT1G57765	araport11
AT1G57770	araport11
AT1G57775	araport11
AT1G57777	araport11
AT1G57780	HIPP17
AT1G57790	araport11
AT1G08177	araport11
AT1G57800	VIM5
AT1G57820	ORTH2
AT1G57830	araport11
AT1G08183	araport11
AT1G57835	araport11
AT1G57850	araport11
AT1G57860	RPL21E
AT1G57870	ATSK42
AT1G57906	araport11
AT1G57943	PUP17
AT1G57980	PUP23
AT1G57990	PUP18
AT1G58007	araport11
AT1G58025	araport11
AT1G58030	CAT2
AT1G58037	araport11
AT1G08193	araport11
AT1G58050	araport11
AT1G58055	araport11
AT1G58060	araport11
AT1G58070	araport11
AT1G58080	HISN1A
AT1G58090	araport11
AT1G58100	TCP8
AT1G58110	araport11
AT1G58120	araport11
AT1G58150	araport11
AT1G58160	JAL15
AT1G58170	DIR19
AT1G58180	BCA6
AT1G58190	AtRLP9
AT1G58200	MSL3
AT1G58210	EMB1674
AT1G58215	NET2A
AT1G58220	araport11
AT1G58223	araport11
AT1G58225	araport11
AT1G58230	araport11
AT1G58235	araport11
AT1G08207	araport11
AT1G58242	araport11
AT1G58245	araport11
AT1G58248	araport11
AT1G58250	SAB
AT1G58260	CYP79C2
AT1G58265	araport11
AT1G58270	ZW9
AT1G08213	araport11
AT1G08217	araport11
AT1G08227	araport11
AT1G08223	araport11
AT1G58280	araport11
AT1G58290	HEMA1
AT1G58300	HO4
AT1G58310	araport11
AT1G58320	PCR9
AT1G58330	ZW2
AT1G08237	araport11
AT1G58340	DTX48
AT1G58350	ZW18
AT1G58360	AAP1
AT1G58370	RXF12
AT1G58380	RPS2A
AT1G58390	araport11
AT1G58400	araport11
AT1G58410	RXW24L
AT1G58420	araport11
AT1G08247	araport11
AT1G58430	RXF26
AT1G58440	SQE1
AT1G58450	TPR6
AT1G58460	araport11
AT1G58470	RBP1
AT1G58520	RXW8
AT1G58525	araport11
AT1G58590	araport11
AT1G58602	araport11
AT1G58643	araport11
AT1G58684	RPS2B
AT1G58725	araport11
AT1G58766	araport11
AT1G58807	RDL5
AT1G58808	araport11
AT1G58848	RF9
AT1G58936	araport11
AT1G58983	RPS2B
AT1G59030	araport11
AT1G59077	araport11
AT1G59124	RDL5
AT1G59171	araport11
AT1G59218	RF9
AT1G59312	araport11
AT1G59359	RPS2B
AT1G59406	araport11
AT1G59453	araport11
AT1G59460	araport11
AT1G59470	araport11
AT1G59500	GH3.4
AT1G08253	araport11
AT1G59510	CF9
AT1G59520	CW7
AT1G59530	BZIP4
AT1G59540	KIN7N
AT1G59550	araport11
AT1G59560	SPL1
AT1G59570	araport11
AT1G59580	MPK2
AT1G59590	ZCF37
AT1G59600	ZCW7
AT1G59610	DRP2B
AT1G08257	araport11
AT1G59620	CW9
AT1G59630	araport11
AT1G59640	BPE
AT1G59650	CW14
AT1G59660	NUP98B
AT1G59670	GSTU15
AT1G59675	araport11
AT1G59680	EDA1
AT1G59690	araport11
AT1G59700	GSTU16
AT1G59710	araport11
AT1G59720	PCMP-H51
AT1G59722	araport11
AT1G59723	araport11
AT1G59724	araport11
AT1G59725	araport11
AT1G59730	TRX7
AT1G59740	NPF4.3
AT1G59750	ARF1
AT1G59760	MTR4
AT1G59780	araport11
AT1G59790	araport11
AT1G59800	araport11
AT1G08263	araport11
AT1G59810	AGL50
AT1G59820	ALA3
AT1G59830	PP2A1
AT1G59833	araport11
AT1G59835	CEP2
AT1G59840	CCB4
AT1G08267	araport11
AT1G59850	TOR1L5
AT1G08273	araport11
AT1G59860	HSP17.6A
AT1G59865	araport11
AT1G59870	ABCG36
AT1G59880	araport11
AT1G59885	araport11
AT1G59890	SNL5
AT1G59900	E1
AT1G59910	FH7
AT1G59920	araport11
AT1G59930	araport11
AT1G59940	ARR3
AT1G59950	araport11
AT1G59960	araport11
AT1G59970	5MMP
AT1G08277	araport11
AT1G08283	araport11
AT1G59980	ATJ39
AT1G08287	araport11
AT1G08293	araport11
AT1G59990	RH22
AT1G60000	araport11
AT1G60010	araport11
AT1G60025	MIR426
AT1G60030	NAT7
AT1G60040	AGL49
AT1G60050	araport11
AT1G08297	araport11
AT1G60060	araport11
AT1G60070	araport11
AT1G60072	MIR859A
AT1G60073	MIR774A
AT1G08303	araport11
AT1G60080	araport11
AT1G60090	BGLU4
AT1G60095	araport11
AT1G60110	araport11
AT1G08307	araport11
AT1G60130	JAL18
AT1G60140	TPS10
AT1G60160	POT12
AT1G60170	PRP31
AT1G60190	PUB19
AT1G60200	araport11
AT1G60220	ULP1D
AT1G60230	araport11
AT1G60240	araport11
AT1G60250	araport11
AT1G60260	BGLU5
AT1G60270	BGLU6
AT1G60280	ANAC023
AT1G60300	araport11
AT1G60320	araport11
AT1G60340	araport11
AT1G60350	anac024
AT1G60360	araport11
AT1G08313	araport11
AT1G60370	araport11
AT1G60380	araport11
AT1G60390	PGL2
AT1G60400	araport11
AT1G60410	araport11
AT1G60420	araport11
AT1G08317	araport11
AT1G60430	ARPC3
AT1G60440	PANK1
AT1G60450	GOLS7
AT1G60460	araport11
AT1G08323	araport11
AT1G60470	GOLS4
AT1G60490	ATVPS34
AT1G60500	DRP4C
AT1G60505	araport11
AT1G60525	araport11
AT1G60530	DRP4A
AT1G60545	araport11
AT1G60550	MENB
AT1G60560	araport11
AT1G60570	araport11
AT1G08327	araport11
AT1G60580	araport11
AT1G60590	araport11
AT1G60600	ABC4
AT1G60610	araport11
AT1G60620	ATRPAC43
AT1G60625	RALFL6
AT1G60630	araport11
AT1G60640	araport11
AT1G60650	RZ1B
AT1G60660	CB5LP
AT1G60670	araport11
AT1G08333	araport11
AT1G60680	AGD2
AT1G60690	araport11
AT1G60700	araport11
AT1G60710	ATB2
AT1G60720	araport11
AT1G60730	araport11
AT1G60740	PRXIID
AT1G60750	araport11
AT1G60760	araport11
AT1G60770	araport11
AT1G60780	AP1M2
AT1G08337	araport11
AT1G08343	araport11
AT1G60783	SMR15
AT1G60787	araport11
AT1G60790	TBL2
AT1G60800	NIK3
AT1G60810	ACLA-2
AT1G60815	RALFL7
AT1G08347	araport11
AT1G60820	araport11
AT1G60830	araport11
AT1G60840	araport11
AT1G60850	ATRPAC42
AT1G60860	AGD2
AT1G60870	MEE9
AT1G60880	AGL56
AT1G60890	araport11
AT1G60900	U2AF65B
AT1G60910	araport11
AT1G08353	araport11
AT1G60913	araport11
AT1G60920	AGL55
AT1G60930	RECQL4B
AT1G60940	SRK2B
AT1G60950	FD2
AT1G60960	IRT3
AT1G60970	araport11
AT1G60980	GA20OX4
AT1G60983	SCRL8
AT1G60985	SCRL6
AT1G60986	SCRL4
AT1G60987	SCRL5
AT1G60990	araport11
AT1G60989	SCRL7
AT1G60995	araport11
AT1G61000	NUF2
AT1G61010	CPSF73-I
AT1G61020	araport11
AT1G61030	araport11
AT1G61040	VIP5
AT1G61050	araport11
AT1G61060	araport11
AT1G61065	araport11
AT1G61070	PDF2.4
AT1G61080	araport11
AT1G61090	araport11
AT1G61093	araport11
AT1G61095	araport11
AT1G61097	araport11
AT1G61100	araport11
AT1G61105	araport11
AT1G61110	NAC025
AT1G08357	araport11
AT1G61120	GES
AT1G61130	SCPL32
AT1G61140	EDA16
AT1G61150	GID8
AT1G61160	araport11
AT1G61165	araport11
